order_id,customer_id,order_status,order_purchase_timestamp,customer_state,seller_state,product_category_name_english,items_count,price_sum,freight_value_sum,payments_count,payment_value_sum,payment_type_main,payment_installments_max,same_state_flag,purchase_month,purchase_dayofweek,purchase_hour,is_weekend,delivery_time_days,is_long_delivery
ed8c7b1b3eb256c70ce0c74231e1da88,da0ba2a9935bca5b4610b0e3bca9d3b4,delivered,2016-10-04 09:59:03,SP,SP,housewares,1.0,89.9,24.87,1.0,114.77,credit_card,1.0,1,10,1,9,0,44.95282407407407,1
c3d9e402b6a0fbe2a5f7fc5b41117c38,5720a15d022c09d2634c71c80c8d4102,delivered,2016-10-04 10:16:04,PA,SP,furniture_decor,1.0,189.0,48.45,1.0,237.45,credit_card,4.0,0,10,1,10,0,35.01793981481482,1
46046adea0e222a29259bad3d922fee8,e9722ab28655e07763e0ca2751c61c90,delivered,2016-10-04 10:41:17,SC,SP,fixed_telephony,1.0,199.0,15.98,1.0,214.98,credit_card,7.0,0,10,1,10,0,20.24184027777778,1
80606b26965c5ed21e85a085e0667b63,9e241a9965210ac822859a94c0f33162,delivered,2016-10-04 11:03:14,RN,PR,furniture_decor,1.0,148.0,30.11,1.0,178.11,credit_card,4.0,0,10,1,11,0,44.34128472222222,1
79ffdd52a918bbe867895a4b183d6457,f9808148a262b51d20e2d777eee6676c,delivered,2016-10-04 12:06:11,MG,MG,air_conditioning,1.0,299.99,19.01,1.0,319.0,credit_card,10.0,1,10,1,12,0,22.191087962962964,1
c4b41c36dd589e901f6879f25a74ec1d,4bb880cac21c7a9e1371ab1ebd601706,delivered,2016-10-04 12:53:17,SP,SP,auto,1.0,9.9,8.72,1.0,18.62,credit_card,1.0,1,10,1,12,0,36.03079861111111,1
36989eb07a0de2d3d3129eea35553875,aadd27185177fc7ac9b364898ac09343,delivered,2016-10-04 13:11:29,MT,SP,furniture_decor,2.0,47.8,53.64,1.0,101.44,credit_card,10.0,0,10,1,13,0,7.024340277777778,0
3f72d2b757e725cd48a4726f831c7789,e0de521fbb397bd7e83d079fe66357b5,delivered,2016-10-04 13:15:46,MG,RJ,perfumery,1.0,249.9,17.59,1.0,267.49,credit_card,10.0,0,10,1,13,0,12.923761574074074,0
f3f12fc90564a9b036680a887cd64668,3c521eac04e2dca4702dcc69789618c2,delivered,2016-10-04 13:15:52,SP,SP,toys,1.0,128.9,16.04,1.0,144.94,credit_card,3.0,1,10,1,13,0,28.202465277777776,1
5b1376fe61863fe3508011db309e35fe,b9c504b633cd3d85d4128856a67209c2,delivered,2016-10-04 13:16:57,PE,SP,sports_leisure,1.0,149.9,27.38,1.0,177.28,boleto,1.0,0,10,1,13,0,13.296851851851851,0
63638a6806d67773f3adba8534553fff,16e14c1e6e050fe6730c961ff638ca23,delivered,2016-10-04 13:22:56,RJ,MG,furniture_decor,1.0,67.9,18.98,7.0,86.88,voucher,1.0,0,10,1,13,0,51.99630787037037,1
fbbc9a4fa88f1ccd651790df665b3e57,eba930c3950c6964961c7c72f7f6a461,delivered,2016-10-04 13:30:13,ES,PR,health_beauty,1.0,99.9,19.53,1.0,119.43,boleto,1.0,0,10,1,13,0,24.149699074074075,1
4d66b3a9d12facad48a3b23cc9fe7898,bd6048a0960b15881f1ae5dca277fb52,delivered,2016-10-04 13:40:43,RJ,SP,cool_stuff,1.0,89.9,17.51,1.0,107.41,credit_card,1.0,0,10,1,13,0,13.250335648148148,0
22613579f7d11cc59c4347526fc3c79e,53cc5d344077104b59d4f6836a90eb0b,delivered,2016-10-04 13:45:08,MG,SP,toys,1.0,379.9,18.22,1.0,398.12,credit_card,10.0,0,10,1,13,0,14.368506944444444,0
7033745709b7cf1bac7d2533663592de,7f0ca17bb33b230b47459437cf0682c7,delivered,2016-10-04 14:13:22,RJ,PR,furniture_decor,1.0,93.9,17.61,1.0,111.51,credit_card,4.0,0,10,1,14,0,7.023229166666667,0
35d3a51724a47ef1d0b89911e39cc4ff,27ab53f26192510ff85872aeb3759dcc,delivered,2016-10-04 14:23:50,RS,MG,furniture_decor,1.0,39.99,22.34,1.0,62.33,boleto,1.0,0,10,1,14,0,22.027800925925927,1
356b492aba2d1a7da886e54e0b6212b7,68c74d748a55f9d29e6698f4b01a0df7,delivered,2016-10-04 14:44:33,SP,RJ,perfumery,1.0,249.9,17.59,1.0,267.49,credit_card,4.0,0,10,1,14,0,26.985613425925926,1
60762802b48bb6d256d55b013d115013,01be2c0c2d55c597b5ec011e26e4b0d1,delivered,2016-10-04 14:49:13,RJ,RJ,perfumery,1.0,249.9,14.03,1.0,263.93,credit_card,2.0,1,10,1,14,0,27.35033564814815,1
51725d3e4bdfc97e28b40543310da8a3,a0f95ab56c6d3a5ba0036b7fdfeda07f,delivered,2016-10-04 15:02:53,SC,PR,health_beauty,2.0,119.8,29.74,1.0,149.54,credit_card,7.0,0,10,1,15,0,21.92972222222222,1
83812118bb682267a9880ea1b261ac4b,6b4acd0818e5852c5271cb061ccbb493,delivered,2016-10-04 15:07:21,CE,RJ,perfumery,1.0,249.9,27.91,1.0,277.81,credit_card,4.0,0,10,1,15,0,27.284560185185185,1
a041155864e5141116458291313b35c2,8fbab2ff4df1a7cc9531b14a686bb3ce,delivered,2016-10-04 15:10:15,SP,SP,housewares,1.0,89.9,27.96,1.0,117.86,credit_card,6.0,1,10,1,15,0,9.032094907407409,0
de1404a068c6c8c909897886a314bad7,5116eacd8d620b734c26a0f04e19b60a,delivered,2016-10-04 15:12:18,SP,MG,toys,1.0,69.99,17.58,1.0,87.57,credit_card,7.0,0,10,1,15,0,20.22460648148148,1
985db56d4cabd2577d0960194dd2cd5a,93b0959b3704e65ceaf6cd4bcdfea834,delivered,2016-10-04 15:35:35,MG,MS,health_beauty,1.0,136.9,17.39,1.0,154.29,credit_card,8.0,0,10,1,15,0,23.97792824074074,1
98974b076b01553d49ee6467905675a7,dc7cdb748679fb6f280f66d7582c5e59,delivered,2016-10-04 15:44:44,SP,SP,housewares,1.0,109.9,11.23,1.0,121.13,credit_card,6.0,1,10,1,15,0,43.70431712962963,1
39d0be719247e3b3a38846ba810197ea,0f51eea87ae9e277d0f099d51637772d,delivered,2016-10-04 16:02:18,PA,RS,cool_stuff,1.0,89.0,32.01,1.0,121.01,credit_card,1.0,0,10,1,16,0,34.037256944444444,1
d2292ff2201e74c5db154d1b7ae68cbb,53a400fdb22676639e4cbf33197e2a6e,delivered,2016-10-04 16:05:29,SP,SP,furniture_decor,1.0,49.9,11.74,1.0,61.64,credit_card,2.0,1,10,1,16,0,29.75233796296296,1
50013835d7b14aefb452825864d3e414,66ab9fd5f2a463fcfa0995c05f46680c,delivered,2016-10-04 16:08:52,SP,RJ,perfumery,1.0,59.9,14.86,1.0,74.76,credit_card,2.0,0,10,1,16,0,17.007233796296298,1
6eb51c1c9c69f78ea9fd4665fb98b7d2,7235fa173d845addc1fab54a111725f4,delivered,2016-10-04 16:40:07,SP,RJ,perfumery,1.0,59.9,14.86,1.0,74.76,credit_card,2.0,0,10,1,16,0,8.96949074074074,0
cb29497c3782a76b57327c055d58b0e0,663c23427108785957931a3ac88f6085,delivered,2016-10-04 16:41:59,RJ,SP,toys,2.0,129.8,17.13,1.0,163.2,credit_card,5.0,0,10,1,16,0,24.84145833333333,1
6b3ee7697a02619a0ace2b3f0aa46bde,21a6abdf0197fbe57451bd0a1d3c59a2,delivered,2016-10-04 17:08:39,SP,SP,health_beauty,1.0,57.0,8.77,1.0,65.77,credit_card,1.0,1,10,1,17,0,47.72930555555556,1
5204d67853f827d1ee32810bf8f2d6c2,3dc7eb6da6c008460353d9a171e8fe6d,delivered,2016-10-04 17:25:09,SP,MG,furniture_decor,1.0,139.9,21.34,2.0,161.24,credit_card,3.0,0,10,1,17,0,8.930960648148147,0
ae0913baa54f18027667d8049c36fde2,c6045ecabc5f74048d727035f82c3826,delivered,2016-10-04 18:02:37,MG,PR,sports_leisure,1.0,149.99,23.41,1.0,173.4,boleto,1.0,0,10,1,18,0,26.802210648148147,1
b0cfee6ce5503781be6004e0e31e4309,9e18a290b9d17b14fe33b68a0ea2bfeb,delivered,2016-10-04 18:07:24,SP,PR,health_beauty,1.0,99.9,16.27,1.0,116.17,credit_card,1.0,0,10,1,18,0,55.88634259259259,1
95e01270fcbae9863423400103359279,7a692b1ff18c8c21156b886e02e80040,delivered,2016-10-04 18:52:56,SP,SP,office_furniture,1.0,86.99,28.23,1.0,115.22,credit_card,5.0,1,10,1,18,0,30.959074074074078,1
03128233e78ed8ade6738f2043f4cf8d,da1c9a7e7fa9de1d48ecd6d6e027313e,delivered,2016-10-04 19:01:13,RJ,MG,health_beauty,1.0,57.9,14.61,1.0,72.51,credit_card,1.0,0,10,1,19,0,26.920023148148147,1
90aea7c4e52538a18cb9bbfd16f09185,85f0e92957e9fb9c5f72ba5378f492a0,delivered,2016-10-04 19:25:29,RJ,SP,consoles_games,1.0,949.99,29.92,1.0,979.91,credit_card,10.0,0,10,1,19,0,43.73777777777778,1
d1eb8e4e276a4eea13a5c462c0765e60,9031f9dcde5860b34e6c65ac5c796d30,delivered,2016-10-04 19:30:28,BA,SP,telephony,1.0,19.99,20.8,1.0,40.79,boleto,1.0,0,10,1,19,0,8.319513888888888,0
6e0d2539e48e84296bae6290de41058c,1fc56719b52f82c03caddc5faf531fbb,delivered,2016-10-04 19:41:52,RS,SP,unknown,1.0,949.99,32.42,1.0,982.41,credit_card,6.0,0,10,1,19,0,43.57081018518519,1
893dc49276696129a9bf6f2a9fe23e57,483da61b9de320d057934319d30504b5,delivered,2016-10-04 20:41:55,SP,PR,air_conditioning,1.0,149.9,19.33,1.0,169.23,credit_card,5.0,0,10,1,20,0,29.77481481481481,1
bb9fd560a08ca7403789dedaca85da14,fa56d5dbed23c641e19a12b6d7392833,delivered,2016-10-04 21:25:32,MG,RJ,baby,1.0,199.99,17.31,1.0,217.3,credit_card,3.0,0,10,1,21,0,31.569039351851853,1
8d47519f5c9c42540b37bd3db0492878,5dd777a48c8124ad7284bf0ae14057e9,delivered,2016-10-04 21:32:35,MG,PR,health_beauty,1.0,69.9,19.48,1.0,89.38,credit_card,4.0,0,10,1,21,0,33.73555555555556,1
88130f20a472f28fcca9dd5d50358820,8eff66e5b7c425dfbbe9a2cbf0f3883f,delivered,2016-10-04 21:35:54,RJ,SP,sports_leisure,1.0,399.0,48.49,1.0,447.49,credit_card,3.0,0,10,1,21,0,14.056805555555556,0
5cc475c7c03290048eb2e742cd64cb5e,75e8f990b9e289013b1d092614b52487,delivered,2016-10-04 21:54:52,SP,SP,computers_accessories,1.0,71.0,11.69,1.0,82.69,boleto,1.0,1,10,1,21,0,68.94238425925926,1
cfdc6f2061897ed3b3f1a9ac3437c6f9,1365d1374ca6c72869ff0c56963f176c,delivered,2016-10-04 22:03:46,RJ,SP,furniture_decor,2.0,119.8,29.66,1.0,149.46,unknown,7.0,0,10,1,22,0,12.73133101851852,0
d2d67121a09535b3a7b6a000e58d8625,a17dc8aaea9743dbccaca067b5ac3b43,delivered,2016-10-04 22:15:11,SP,RJ,health_beauty,1.0,49.9,15.56,1.0,65.46,credit_card,1.0,0,10,1,22,0,8.739953703703703,0
8b388d845a3e8700444b971fa2bef902,00474d2582fd72663036795b7ab8cfc1,delivered,2016-10-04 22:33:44,PR,SP,baby,2.0,79.8,29.04,1.0,108.84,boleto,1.0,0,10,1,22,0,34.64599537037037,1
a9fc3ae13c740ad46532fd50b61c69d5,04a043776b45158df5f274435321c199,delivered,2016-10-04 22:43:33,MG,SP,furniture_decor,1.0,19.9,14.52,1.0,34.42,credit_card,3.0,0,10,1,22,0,8.709305555555556,0
dd11631d8b02780b78bd97ec44a1ca8c,a05daaa7b79d7053da895ee3b342cf2d,delivered,2016-10-04 23:08:08,SP,PR,air_conditioning,2.0,299.8,38.66,1.0,338.46,credit_card,10.0,0,10,1,23,0,30.567858796296296,1
1c4deb98d216d2fda120204a5fcfb57d,76329463ae17ce6629dd04e014aa72e4,delivered,2016-10-04 23:26:51,PR,MG,health_beauty,1.0,49.9,16.78,1.0,66.68,credit_card,1.0,0,10,1,23,0,26.932060185185183,1
a8c3f65a43b2e956cbfca10db4300853,c2c97a4df7be5639a8976ed8b8516e81,delivered,2016-10-04 23:39:01,SP,SP,garden_tools,1.0,179.9,16.37,1.0,196.27,credit_card,9.0,1,10,1,23,0,15.816574074074074,1
f001655c8c646cd1b5185bbc2e7534f3,ce210e14256d0dea4b6b487c2ed032d0,delivered,2016-10-04 23:45:54,MG,SP,perfumery,1.0,44.9,17.13,1.0,60.6,credit_card,2.0,0,10,1,23,0,19.694074074074077,1
bcbc0973414b1dd97555e6f8e9713cfa,3f6f000d5b0a959f38481fad4ab7cac2,delivered,2016-10-04 23:59:01,PR,SP,bed_bath_table,4.0,319.6,63.64,1.0,383.24,credit_card,3.0,0,10,1,23,0,11.446400462962965,0
7a7d2c889e27d93b2005462a8788e168,88927ff4f54b497957d9947e926ec6fe,delivered,2016-10-05 00:32:31,SP,SP,fashion_male_clothing,1.0,24.9,10.96,1.0,35.86,credit_card,3.0,1,10,2,0,0,26.563391203703706,1
cbbb524a0e1646aa6cf7a3c0bbe517ad,dacb079d55ffb1d3955c5d923df3ebb7,delivered,2016-10-05 07:31:49,PE,MG,computers_accessories,1.0,75.0,20.58,1.0,95.58,boleto,1.0,0,10,2,7,0,11.29457175925926,0
18dad78c0f87f4c45ef196daeaa3ffbb,e4780f4524969db38b49dd1c82e03fcc,delivered,2016-10-05 08:01:47,PR,SC,computers_accessories,1.0,43.89,14.52,1.0,58.41,credit_card,1.0,0,10,2,8,0,12.365266203703705,0
b2f92b2f7047cd8b35580d629d7b3bfb,1cbeb91a58bd89ee2df1bc32f3311209,delivered,2016-10-05 08:04:21,PR,PR,health_beauty,1.0,59.9,11.31,3.0,71.21000000000001,voucher,1.0,1,10,2,8,0,43.34682870370371,1
34c718970b33419ed6d537a90366231b,ac68706c6f747bf0f7e7986a7ba40155,delivered,2016-10-05 08:41:18,MG,RJ,toys,1.0,119.99,14.81,1.0,134.8,credit_card,6.0,0,10,2,8,0,26.54175925925926,1
0c7fc95baa5e16992ed412ccea7f28b3,a25c191eb1025845e8e9d1d806fa2605,delivered,2016-10-05 08:46:55,RS,SP,industry_commerce_and_business,1.0,89.9,23.27,1.0,113.17,boleto,1.0,0,10,2,8,0,8.766111111111112,0
86df4a2f1f5cd47ee3f5bf1781240d1a,b0db02848249cbe57e7e5732976ced8e,delivered,2016-10-05 09:19:46,PR,SP,health_beauty,1.0,30.97,14.52,1.0,45.49,credit_card,1.0,0,10,2,9,0,21.054826388888888,1
acf83f0e8fb878cb25197344426ed10b,46fc16f07712c5cdcdd55911a3297e16,delivered,2016-10-05 09:46:43,PA,SP,toys,1.0,629.9,34.03,1.0,663.93,boleto,1.0,0,10,2,9,0,8.710173611111111,0
c46b48abd599551232324a6e9077bf19,f760b83264231599706a6e4df91fd137,delivered,2016-10-05 11:01:40,GO,RJ,perfumery,1.0,249.9,20.85,1.0,270.75,credit_card,10.0,0,10,2,11,0,8.200092592592593,0
e2eaf909eb6ba881117aa407992a5ffb,4aa9a7eb520f8efdf80da20ba889f190,delivered,2016-10-05 11:05:52,SP,SP,office_furniture,1.0,86.99,28.23,1.0,115.22,boleto,1.0,1,10,2,11,0,40.16509259259259,1
92b44b87f1f7670b8911c5f0e642435e,e561a3f61440b031d3be286a696d06eb,delivered,2016-10-05 11:08:46,SP,SP,fixed_telephony,1.0,149.99,11.66,1.0,161.65,boleto,1.0,1,10,2,11,0,7.859050925925926,0
98750f114ae6088d04ea0d3cfe3f137f,01fc05160cf790b9ed54ec795ff07688,delivered,2016-10-05 11:44:41,RJ,SP,auto,1.0,10.0,14.52,1.0,24.52,boleto,1.0,0,10,2,11,0,23.02710648148148,1
31b0dd6152d2e471443debf037ae171d,031f08a1ebdcfb5e706831bf64de3860,delivered,2016-10-05 12:32:55,RJ,RJ,perfumery,1.0,59.9,11.3,2.0,71.2,credit_card,1.0,1,10,2,12,0,8.14642361111111,0
cac247cece621e1bc64748d44331d22d,a39a11e156aa248ef573dbb7c65580d2,delivered,2016-10-05 12:34:04,PE,RJ,perfumery,1.0,249.9,23.87,1.0,273.77,credit_card,10.0,0,10,2,12,0,30.08150462962963,1
ad1aeeb1a99c9f021e38a49865bb812c,6deeb4ffef6cf320ef5a642302f04104,delivered,2016-10-05 12:41:38,MA,SP,market_place,6.0,467.4,157.8,1.0,625.2,boleto,1.0,0,10,2,12,0,21.034895833333334,1
3b2ca3293a7ce539ea2379d704fa37ce,06a70917afd2dcd59396e1eac836c646,delivered,2016-10-05 12:44:09,MG,MG,bed_bath_table,1.0,169.9,14.97,1.0,184.87,credit_card,5.0,1,10,2,12,0,43.29837962962963,1
dc5f6cd4492bbffe5bcda9b87856c9a5,2ebf822bbf33241c7bffb42235519f92,delivered,2016-10-05 13:12:43,MG,SP,telephony,2.0,79.8,17.13,1.0,108.84,credit_card,10.0,0,10,2,13,0,21.97275462962963,1
59e7ca596664da0a459a145eb95cc9c5,c851e38392f26d6a33bfe6f717c0fba8,delivered,2016-10-05 14:40:44,RJ,RJ,baby,1.0,329.99,12.7,1.0,342.69,credit_card,10.0,1,10,2,14,0,19.069502314814816,1
719628a909505f12f342015fd53a8d43,5bef68c4d2d04c09aee2195ff540f131,delivered,2016-10-05 14:49:49,SP,SP,telephony,1.0,29.9,10.96,1.0,40.86,credit_card,4.0,1,10,2,14,0,13.185960648148148,0
ac2b7c522d811acba0aa270ed3e112e4,ef21aebbb093a6db29ccc6aa0b89c347,delivered,2016-10-05 15:08:00,SP,PR,auto,1.0,294.9,20.34,1.0,315.24,credit_card,10.0,0,10,2,15,0,8.0253125,0
03ffce741877a000ca0fb3520673d4c4,e937151346d1bec664f5b80cd798bdd2,delivered,2016-10-05 15:17:57,PE,SP,sports_leisure,1.0,649.0,169.12,1.0,818.12,credit_card,10.0,0,10,2,15,0,20.215694444444445,1
2d9e3c3c7f0f3ba8a8fa3db2f1211ceb,6b79d5d9914b88e0e05a19e76dfe926b,delivered,2016-10-05 17:09:07,SC,PR,air_conditioning,4.0,599.6,77.32,1.0,676.92,credit_card,5.0,0,10,2,17,0,32.86527777777778,1
cb2b577a4ebd84bf84ff3990084d490f,ebd67b458c0b8b23fa5d869779adc761,delivered,2016-10-05 17:11:49,MG,SP,toys,1.0,128.9,21.01,1.0,149.91,credit_card,2.0,0,10,2,17,0,26.187430555555554,1
ca3b8093576a51bea61c9782c7771f62,4ab07666a1b8ff428bda51600a94f753,delivered,2016-10-05 17:14:27,SP,SP,auto,1.0,49.99,10.96,1.0,60.95,credit_card,6.0,1,10,2,17,0,18.971574074074077,1
8729a8f7c27d03afe731463091711489,11ec73ddb032be97ae8f0219cce6cfa3,delivered,2016-10-05 17:16:17,RS,SP,toys,1.0,128.9,23.22,1.0,152.12,credit_card,1.0,0,10,2,17,0,27.043541666666663,1
14b01335f19b97fce1437168032ae388,10d74e1a3adaeada0d8da4a2b2891cc3,delivered,2016-10-05 19:09:33,SP,SC,furniture_decor,5.0,96.91,65.48,1.0,162.39,credit_card,3.0,0,10,2,19,0,13.061111111111112,0
cf47ad2fb60cae3f74b943646f685c94,053716fea805d6b29d6f8b6113fefe4d,delivered,2016-10-05 20:09:05,CE,PR,consoles_games,1.0,629.9,31.85,1.0,661.75,credit_card,5.0,0,10,2,20,0,18.918368055555558,1
f7886facb594e65f0c41cdbb0583b560,a6d276e9c75cfeb2db5ddec9add0565e,delivered,2016-10-05 20:20:57,RS,SC,toys,1.0,129.99,24.11,1.0,154.1,boleto,1.0,0,10,2,20,0,14.912418981481482,0
5da2004d85f2828349d887c989da2adc,95f592086150f0c95d3082aea047b816,delivered,2016-10-05 20:20:59,MG,SP,furniture_decor,1.0,19.9,14.52,1.0,34.42,boleto,1.0,0,10,2,20,0,51.49710648148148,1
389815397a4bcdf3dcf64b90c25b3140,3a47005be3c2748d25859444f49b0048,delivered,2016-10-05 20:36:39,MG,SP,health_beauty,1.0,30.97,14.52,1.0,45.49,unknown,4.0,0,10,2,20,0,10.88556712962963,0
64f5569ef96004a1e1137bdf28fd4c45,abd49ba4cf56e622b951f281361f56ad,delivered,2016-10-05 21:10:56,MG,SP,fashio_female_clothing,1.0,54.9,14.73,1.0,69.63,credit_card,3.0,0,10,2,21,0,25.67828703703704,1
b330d4bdde86ff11a726ee57dd2a7d75,dfac72372f9e21b7edd69eddd81c7b63,delivered,2016-10-05 22:24:40,RS,RS,furniture_decor,1.0,248.0,17.13,1.0,266.11,credit_card,3.0,1,10,2,22,0,11.879664351851853,0
85841af0d94e5d0cd3a9c0e42e565b74,603dd05a409bcfe63ca922996c72bdfb,delivered,2016-10-05 22:39:46,SP,SP,furniture_decor,1.0,22.9,15.46,1.0,38.36,credit_card,1.0,1,10,2,22,0,7.724849537037037,0
27c7c6aa7b6f3de99d2a3a64674d296f,f7b55e33b283db33596d6be05d796448,delivered,2016-10-05 22:53:45,DF,SP,toys,1.0,101.9,21.3,1.0,123.2,credit_card,5.0,0,10,2,22,0,12.889502314814814,0
7a36fa82d4bcff7d936c10be470b9c8e,bfebb91e718433a55143ee450423c983,delivered,2016-10-05 23:14:34,MG,SC,computers_accessories,1.0,24.99,17.78,1.0,42.77,boleto,1.0,0,10,2,23,0,13.904849537037038,0
62246c16a32a0866943f17d7b42db940,6443519fe0538b895632d5d7817aaff3,delivered,2016-10-06 00:06:17,RS,SP,furniture_decor,1.0,49.99,19.36,1.0,69.35,credit_card,6.0,0,10,3,0,0,25.402511574074072,1
2e32dea8a4d1ae5499a67674b387bc6a,7fd973e7865ee210512c6222d387e7aa,delivered,2016-10-06 02:53:39,SP,SP,furniture_decor,1.0,39.99,11.95,1.0,51.94,credit_card,1.0,1,10,3,2,0,21.464525462962964,1
d0fc18b01244d3a08b0fd12deede8201,da70cbcb5012f2055b4f2c90d28725fc,delivered,2016-10-06 07:08:15,MG,SP,unknown,2.0,99.98,29.18,1.0,129.16,boleto,1.0,0,10,3,7,0,25.1803125,1
1970f2fb4b83ff962a75b064abc37f4c,45b5b5e9424ca746ad6a3161de453e00,delivered,2016-10-06 07:53:10,SP,PR,watches_gifts,1.0,633.0,20.39,1.0,653.39,boleto,1.0,0,10,3,7,0,22.10516203703704,1
2631dba338efbcea9c3ace77ce210c01,8e941206a8be5ff6eff0de04fa1629e5,delivered,2016-10-06 08:28:19,CE,SP,auto,1.0,499.99,94.47,1.0,594.46,credit_card,1.0,0,10,3,8,0,70.2136111111111,1
f781dacd75aa73166785a35929546894,6fa16a8d44a2d9a89710e9758688c7f2,delivered,2016-10-06 08:58:04,SP,SP,market_place,2.0,225.9,24.790000000000003,1.0,250.69,credit_card,10.0,1,10,3,8,0,33.17399305555556,1
ab8e5f9b860cd703f5f647200c2c7b58,ddd605e2739b3dfa7ad248ba164ff869,delivered,2016-10-06 09:07:52,SP,MG,computers_accessories,1.0,20.9,14.52,1.0,35.42,credit_card,1.0,0,10,3,9,0,25.523900462962963,1
a241bea87dcdd0160ca94ebdba5bdbb9,b031d0752ca02dd1a780af8278140571,delivered,2016-10-06 09:22:35,SP,RJ,perfumery,1.0,279.9,17.45,1.0,297.35,credit_card,5.0,0,10,3,9,0,7.278136574074074,0
f205336be829af209878b6339cf02c7e,bea482168e59ee99ecadacecb808d058,delivered,2016-10-06 09:59:13,RJ,SP,bed_bath_table,1.0,59.9,14.69,1.0,74.59,credit_card,1.0,0,10,3,9,0,21.33105324074074,1
1c4cafd25254eee31c8c9b8c141fb10a,b03bfe9da81252f5e3b39196ba3518c0,delivered,2016-10-06 10:12:12,DF,PR,watches_gifts,1.0,649.17,22.14,1.0,671.31,credit_card,4.0,0,10,3,10,0,21.06351851851852,1
7cb5aaf8b7b7b439174c2e4efdf4c7a3,c54f3adc4e82b43d49101975a9bedb2c,delivered,2016-10-06 10:13:53,SC,SP,health_beauty,1.0,109.99,16.26,1.0,126.25,credit_card,6.0,0,10,3,10,0,32.125590277777775,1
05bfcf9e287cad216cadb8a850f8db5c,51cc1e38d0489d588d7a687da73b2458,delivered,2016-10-06 10:47:15,SP,RJ,perfumery,2.0,499.8,35.18,1.0,534.98,credit_card,8.0,0,10,3,10,0,32.022025462962965,1
1b2d622f7ebb8e65f7de3e389f052540,0dc0162bbe9965694a426d8c6f1a56fb,delivered,2016-10-06 11:05:43,SP,SP,health_beauty,1.0,40.9,11.03,1.0,51.93,credit_card,4.0,1,10,3,11,0,20.88116898148148,1
59fa27082bb77c5dbd8a6568f3b34380,1013b3cb87e89aa951b7f556f8c26d33,delivered,2016-10-06 11:32:00,SP,SP,toys,1.0,128.9,16.04,1.0,144.94,credit_card,1.0,1,10,3,11,0,26.147696759259254,1
